image,caption
3690189273_927d42ff43.jpg,A woman jogger .
3690348036_a01f243fb0.jpg,"A person riding a bike , doing a very high jump ."
3690425778_3b390b3ea5.jpg,A person jumping off a dock into water .
3690431163_1d81e19549.jpg,A cop is standing next to a person dressed like a clown .
369047365_35476becc9.jpg,A man is taking a photo of another man and his two dogs on some grassy hills
3690883532_d883f34617.jpg,"Two hikers crossing a snowy field , with mountainous terrain behind them ."
3691592651_6e4e7f1da9.jpg,People climb on a structure near water .
3691622437_f13644273c.jpg,Girls cartwheeling inside .
3691670743_0ed111bcf3.jpg,A skateboard jumps down a bridge .
3691729694_2b97f14c1e.jpg,Two people go dirt bike racing .
3691800116_6a7b315e46.jpg,A cricket player misses the pitch .
369186134_5eef374112.jpg,Three dogs next to a blue fence in the snow .
369244499_752f0c1018.jpg,Person playing piano that has mermaid painting on the side
3692593096_fbaea67476.jpg,An airplane is flying over the mountain trying to extinguish a fire .
3692746368_ab7d97ab31.jpg,two people are dragging a yellow raft into a river .
3692836015_d11180727b.jpg,Several people dressed in like jerseys roll an old cannon during a competition .
3692892751_f6574e2700.jpg,A skateboarder without a shirt grabs his board in the air .
3693297007_94512e861e.jpg,A group of people are standing and sitting around on the ground at night .
369360998_ba56fb436f.jpg,A lady with a headband is in the snow near a red backpack .
3693961165_9d6c333d5b.jpg,A dark brown dog is running along a fence outside .
3694064560_467683205b.jpg,Two males in period costume are having a conversation .
3694071771_ce760db4c7.jpg,a cyclist
3694093650_547259731e.jpg,A group of people dressed as pirates .
3694219419_a7a83d4886.jpg,A group of children are waving a large cloth up and down .
3694555931_7807db2fb4.jpg,Two women mud-wrestle in a blue wading-pool
3694991841_141804da1f.jpg,"A musician plays a drum while his hair covers his face , and tattoos dot his arms ."
3695064885_a6922f06b2.jpg,A small tan and white dog and trainer running an obstacle course
3695517194_2a6b604cb2.jpg,Two guys colliding while playing soccer
3695949492_27ca3892fd.jpg,Two grey dogs swimming in a lake to retrieve a white toy .
3696246123_99d4d10140.jpg,Dog leaps high for yellow ball as another dog waits below on grass .
3696698390_989f1488e7.jpg,A bike rider catches air near a ramp .
3697003897_d8ac13be9a.jpg,A teenage boy is riding a skateboard on the stone handrail of a flight of outdoor steps .
3697153626_90fb177731.jpg,A boy holding a rope .
3697359692_8a5cdbe4fe.jpg,A young boy is buckled into a car seat making a silly face .
3697378565_7060d9281a.jpg,Women line up on state in festive dresses in front of an audience .
3697379772_40d831392b.jpg,a man playing a white guitar and singing as well
3697456750_460aea7252.jpg,Two women in their karate uniforms kick at one another .
3697675767_97796334e4.jpg,Dirtbike rider jumps over a hill of a racetrack .
369802520_9825f2cd84.jpg,a fluffy little dog running through the snow
3698607223_22fe09763a.jpg,A man in summer clothing skiing on thin snow .
3698944019_825ef54f2f.jpg,A blonde toddler in a white shirt and green pants standing at a wooden fence .
3699318394_6193f2c8e0.jpg,A man wearing a blue shirt and headphones around his neck raises his arm .
3699522388_2333f01f40.jpg,A person waterskiing in a river with a large wall in the background .
3699763582_f28c5130dd.jpg,A bald man climbing rocks .
3700004668_99c3e3f55b.jpg,Man and boy wearing life jacket in water posing for a picture
3700322513_50f0d45bfa.jpg,A bike rider jumps through the air while being filmed .
3700346840_bb80d622f7.jpg,A bird has its wings spread very wide and is standing on rocks .
3700554247_9824ae6f3a.jpg,A white crane looks for food in the water .
3701226275_952547ba0f.jpg,A young man holds a hammer shaped object in the air with one hand and a similar shaped object in the other while making a funny expression .
3701249979_8bc757e171.jpg,Two children carry flowers as they walk along a grassy track .
3701291852_373ea46bb6.jpg,A boy and a girl are standing on the edge of a lake at sunset .
3701509233_a2275a4e57.jpg,"Distant boat with striped sail , sailing between two land masses ."
3701544312_b2e4e9813d.jpg,three girls tug a rope .
3701878677_8f2c26227b.jpg,A child in red is riding a bicycle .
3702038926_966fdaa311.jpg,The girl runs in the grass while others watch .
3702436188_2c26192fd0.jpg,A skateboarder is balancing on the rail of stairs .
3702607829_2b8b3e65ab.jpg,Two women sitting on a bench by the water .
3703035378_c6034cac51.jpg,One child carries another child on her back .
3703107969_175da4b276.jpg,Person doing a trick bike move in a skatepark .
3703413486_3c682732a0.jpg,Two young boys lean out the window of a white RV with their stuffed toy snake .
3703960010_1e4c922a25.jpg,A man and a woman sit back-to-back on a bench outside a storefront .
370442541_60d93ecd13.jpg,A man sitting on a park bench watching pigeons .
3704431444_f337ec2b90.jpg,A dog is running parallel with the ocean waves .
3704698586_a42c25d0c1.jpg,"Bikers racing , an orange cone in front ."
3704995657_e2e114083d.jpg,Someone riding a snowmobile pops a wheelie .
3705430840_e108de78bf.jpg,A man wearing a long sleeved blue shirt and jeans is riding a unicycle down a street .
3705688385_47651205d3.jpg,Boy throwing something into the ocean .
3705976184_53ae07e898.jpg,a woman and her black and brown dog running through a field in the woods
370614351_98b8a166b9.jpg,A man with multicolored hair wearing a weird outfit
3706356018_28f62290e8.jpg,Little kids are on an amusement park ride .
3706653103_e777a825e4.jpg,A man pops a wheelie on a bike on a rocky beach .
3707077198_efd6aa808d.jpg,The skateboarder jumps over the ramp .
370713359_7560808550.jpg,A red colored diner features dark red chairs .
3707283973_5cdaa39340.jpg,People walking through a garden in a large city .
3707738261_777075e885.jpg,A little girl in a pink jacket throws leaves over her head in front of a fence .
3707990914_843e8f15f1.jpg,A woman on a surfboard rides a wave
3708172446_4034ddc5f6.jpg,Couple sitting on bench in front of a water fountain .
3708177171_529bb4ff1d.jpg,A skateboarder is performing a jump from a wooden bench .
3708244207_0d3a2b2f92.jpg,"A man stands on a dock near several boats , while 2 other men are on one of the boats ."
3708266246_97a033fcc7.jpg,A black and white dog jumps over a bar .
3708743823_3e3e0554d1.jpg,A man skiing down a hill and over a red obstacle .
3708748633_e7e3cf4e84.jpg,A man playing bagpipes .
3708839890_ed448012cf.jpg,Animal jumping up from the pond .
3709030554_02301229ea.jpg,"This boy , wearing a red shirt and blue shorts , is running ."
3710050559_f6f12760fe.jpg,A baby boy cries while sitting in the grass at the park .
3710073758_ac2b217f29.jpg,A man performs motorbike tricks off a ramp in a stadium .
3710176138_fbfe00bd35.jpg,A boy is making a huge splash in a paddling pool .
3710353645_8fbfaa4175.jpg,A girl is jumping .
3710468717_c051d96a5f.jpg,two children and their dog play in the snow .
3710520638_866d542a80.jpg,A black dog jumping into a lake .
3710674892_857b8056f7.jpg,A young child in a life jacket eats a green apple .
3710971182_cb01c97d15.jpg,Men play field hockey .
3711030008_3872d0b03f.jpg,A woman in a pink hooded sweatshirt carrying advertisement signs down a sidewalk .
3711611500_ea47b58b6f.jpg,A black dog jumps into the water to get a Frisbee while a boat sits in the back .
3711664623_ef87105ea7.jpg,"A woman , man , and two children ."
3711826708_bba64fb1e1.jpg,a dog runs across the path .
3712008738_1e1fa728da.jpg,A girl is being splashed by an ocean wave .
3712574653_e009f76d19.jpg,The bride and groom are getting served a drink at their wedding reception .
3712742641_641282803e.jpg,A dog swimming in a pond .
3712923460_1b20ebb131.jpg,A group of people in army pants running .
3713133789_f05e8daffd.jpg,A dog runs through an obstacle course .
3713177334_32f3245fd8.jpg,Many people work on a brightly-colored street mural .
3713324467_104d72f7db.jpg,Two bearded men at a fair .
371364900_5167d4dd7f.jpg,Black dog looking at his reflection in the water .
3713882697_6dd30c7505.jpg,An obese woman holding a chili dog in her right hand .
3713922357_e0a013fb97.jpg,a man wearing a red uniform rides his bicycle up a rocky hill
3714551959_66ece78f27.jpg,Someone in green pants is standing on a snowboard .
371522748_dc557bcd6c.jpg,A blonde boy is holding a blue umbrella .
3715469645_6d1dc019b3.jpg,Two females are standing next to each other and appear to be unexcited .
3715559023_70c41b31c7.jpg,An onlooker sits on the shore of a pool overlooked by massive waterfalls .
3716244806_97d5a1fb61.jpg,The couple have children sitting in their laps on the rocky hillside .
3716272233_7845ec5b3e.jpg,White bird walking across wet sand .
3716277216_c04002be81.jpg,Three women wearing traditional apparel make the final touches on their clothing .
3717309680_e5105afa6d.jpg,Four motorcycle racers are on a dirt track .
3717531382_e1e05e22c5.jpg,A young man in little shorts fishes in a stream .
3717809376_f97611ab84.jpg,Two kids are swinging on a playground .
3717845800_ab45e255b8.jpg,Soccer players on the ground fighting for the ball .
3718007650_e5930b4509.jpg,People stand outside watching something .
3718076407_0b4588d7bc.jpg,A brown and white dog retrieving a white plushie toy in a field of clover .
3718305988_fe2c91fd44.jpg,A man is skating down a set of stairs .
3718892835_a3e74a3417.jpg,"This person is falling off a scooter , in a parking lot ."
3718964174_cb2dc1615e.jpg,A woman in a blue sweater with a blue scarf around her head .
3719461451_07de35af3a.jpg,A white Pelican is flying over the ocean .
3720210639_18bb34e475.jpg,Boy in midair on bicycle
3720366614_dfa8fe1088.jpg,The small dog wearing a tutu stands on its hind legs .
3721082512_8277087f3f.jpg,Bicyclist in racing gear rides through forest area .
3721799573_2f470950e0.jpg,Two women smile for the camera .
3721812313_6000566803.jpg,A woman wearing glasses poses for the camera with three men .
3721881082_afe9fc734e.jpg,Two women sitting on a blanket on the lawn while sharing a book .
3722507770_0d6cb7420e.jpg,This young biker has his arms out as he tries this trick .
3722572342_6904d11d52.jpg,A watercraft speeds through the water .
3723690961_729dd5d617.jpg,A man in a pink shirt and white vest plays a guitar .
3723903586_e98d3d8ec7.jpg,Some greyhound dogs are racing on a dirt track .
3724113279_99b6e5bf41.jpg,Man is performing a trick with a bicycle off a brick wall .
3724150944_fc62e8d5e0.jpg,The young boy in the red shirt is kicking a soccer ball .
3724487641_d2096f10e5.jpg,A bunch of little boys in bathing trunks running .
3724581378_41049da264.jpg,A man surfing .
3724623861_2bb6c23641.jpg,A woman wearing a plaid dress plays an instrument while standing near a tree .
3724718895_bd03f4a4dc.jpg,a dog drinks the sprinkler water .
3724738804_f00748a137.jpg,Three girls jump into a pool .
3724759125_2dc0e1f4a3.jpg,A little boy is riding a mechanical horse at the playground .
3725177385_62d5e13634.jpg,An antique car that is yellow is shown lined up with other cars .
3725202807_12fbfdd207.jpg,A couple walks past a car in a parking lot .
3725353555_75c346d7ec.jpg,The German shepherd dog is jumping up as it is being squirted with a jet of water .
3725814794_30db172f67.jpg,"During a martial arts match , a man attempts to kick the other in the face ."
3726019124_f302b3d48a.jpg,two people fly kites in a field
3726025663_e7d35d23f6.jpg,A large group of bicycles riding their bikes .
3726076549_0efb38854b.jpg,A teenager performs a railgrind on his bicycle .
3726120436_740bda8416.jpg,Two old people sitting in chairs talking in front of a hill .
3726130458_07df79e969.jpg,A baseball player raises the bat above his head .
3726168984_1fa2c8965b.jpg,A black dog trying to mate with a brown dog
3726170067_094cc1b7e5.jpg,A balding man with glasses stands in front of a colorful display .
3726590391_bc6e729bb6.jpg,An elderly woman is sitting by a window reading .
3726629271_7639634703.jpg,Four dogs are playing and jumping in the air outside .
3726700898_c50494b8bd.jpg,A man balances a knife on his arm as another man watches .
3726730085_2468ee9220.jpg,A baby is lifted into the air by a man wearing no shirt .
3727740053_3baa94ffcb.jpg,Two men in an oriental fighting contest .
3727752439_907795603b.jpg,A woman in a black dress holding sunglasses .
3728015645_b43a60258b.jpg,A young man is skateboarding on a ramp and is standing on one arm .
3728164558_52729baefa.jpg,Two women standing outside community library
3728256505_7f8db8270d.jpg,A man with Rollerblades grinding a curb .
3728695560_00ec1ca492.jpg,"A man , baby , and child sit in front of a birthday cake ."
3729405438_6e79077ab2.jpg,A guy grinding a rail in a park on his bike
3729525173_7f984ed776.jpg,A woman is reading literature and sitting on the front stoop of a building .
3730011219_588cdc7972.jpg,"The man is wearing a black shirt , holding a pail , and walking with a child next to the water ."
3730011701_5352e02286.jpg,A little girl buried in the sand .
3730457171_e66dde8c91.jpg,A little girl rides a tricycle .
373219198_149af371d9.jpg,A dog standing in a rocky area .
3732728142_86364a706e.jpg,A baby in a red hat sitting in a stroller is holding a doll .
3733074526_82aa8d5f8d.jpg,A small girl dancing in a parade wearing bright red and gold clothes .
373394550_1b2296b8c4.jpg,A child in a black cap sleeping across two chairs .
3736786640_70df13be2c.jpg,Two boys are playing on a trampoline .
3737492755_bcfb800ed1.jpg,A man in costume drums in a parade .
3737539561_d1dc161040.jpg,Two little boys are sitting on a clump of dirt .
3737711435_113ccd0a52.jpg,A woman skipping rocks on a lake
3738685861_8dfff28760.jpg,A child in a blur shirt playing in a flower bed .
3738789925_7d17dbdf25.jpg,A boy with blue eyes hanging off a play set .
3739833689_a0038545bd.jpg,A young boy holds his head to a baseball bat on the green grass .
374103776_0de490c1b0.jpg,The girls are having a drink .
374103842_17873ce505.jpg,A man in black smokes a cigarette in a basement .
374103966_2987706be1.jpg,"Overweight man with beard in white shirt holding a drink at a bar , dancing ."
374104006_7f32c8c5de.jpg,A man smiles for the camera with a beer in hand .
374124237_51f62b6937.jpg,A woman in black clothes with one leg up .
3741462565_cc35966b7a.jpg,A young girl dressed in pink with a hair barrette pursing her lips at a big chocolate milkshake .
374176648_ba4b88c221.jpg,There are two people with backpacks walking on the side of a grassy hill .
3741827382_71e93298d0.jpg,A boy in a green shirt above something blue .
3744832122_2f4febdff6.jpg,A boy winding up for a pitch .
3745451546_fc8ec70cbd.jpg,A hiker ascends a snowy hill .
374567836_3ae12ecffb.jpg,A brown fluffy dog lays in the snow with its green ball .
3747543364_bf5b548527.jpg,Three girls do back flips and cartwheels in the surf .
374828031_9d087da5cf.jpg,a lone man climbing a huge rock wall
3751594676_edfbfa0688.jpg,Boy in a blue shirt riding on a toy .
375171241_0302ad8481.jpg,Many people wearing silver leotards are riding bikes on the street .
375384566_254c2362d4.jpg,a woman sitting on a stool wearing a tan leather jacket
375392855_54d46ed5c8.jpg,A woman in a yellow and black outfit is skiing .
3756150099_50882fc029.jpg,little boy with face inside a painted pumpkin
3757598567_739b7da835.jpg,A tan-skinned child looking at the camera .
3758175529_81941e7cc9.jpg,Child is splashing around in a green and blue pool .
3758787457_1a903ee1e9.jpg,A woman in a black two-piece bathing suit jumping into green water .
3759230208_1c2a492b12.jpg,A young boy slides on a Slip 'n' Slide .
3759492488_592cd78ed1.jpg,A boy hanging onto a pole .
3760400645_3ba51d27f9.jpg,a girl at a wedding holding some orange flowers
3765374230_cb1bbee0cb.jpg,A little girl in a green bathing suit is getting splashed in a water fountain .
3767841911_6678052eb6.jpg,A child in a dress is looking at a sprinkler
377872472_35805fc143.jpg,Three dogs are playing around in the snow .
377872672_d499aae449.jpg,The dogs are playing in the snow .
378170167_9b5119d918.jpg,White dog traveling alone down a paved path through some woods
378453580_21d688748e.jpg,The dog jumps over the log with a stick in its mouth .
379006645_b9a2886b51.jpg,"The black and brown dog walks toward the camera , in an enclosed , snowy area ."
380034515_4fbdfa6b26.jpg,"A furry , tan dog is outside on a patio ."
380041023_0dfd712ef1.jpg,A dog with a brindle-colored coat is running across the yard .
380515798_c2abbf46b0.jpg,Men and women walking on the sidewalk outside a marketplace .
380527679_574749123d.jpg,People shopping at a fruit stand .
380537190_11d6c0a412.jpg,A group of people stand at a farmers market on a dreary day .
380590140_25b9889772.jpg,a busy highway scene with a woman crossing a crosswalk on the left
381052465_722e00807b.jpg,a yellow firetruck is parked next to a fire with a man on a ladder pouring water on it
381239475_044cbffa2b.jpg,a black dog swimming in the water with a tennis ball in his mouth
381275595_b429fd1639.jpg,A brown dog is chewing on a bone with a stuffed animal underneath it .
381514859_b40418d9c3.jpg,Two white dogs chase after a red ball in a yard in front of a white fence .
381976882_0063d16d88.jpg,Four small dogs on leashes walking in a park .
382090166_be2c2c63e1.jpg,A white dog and two black dogs playing
382151094_c7376cf22b.jpg,A young boy wearing a big watch eats an ice cream cone .
382701159_f98c1988cd.jpg,"The person is fishing , with waves splashing around him ."
383223174_7165a54c30.jpg,A brown dog plays with a stick .
384465370_9918873f9a.jpg,Two people ride their bikes down a dirt road .
384465575_31294122c0.jpg,A man and a woman are biking on a sunny day .
384577800_fc325af410.jpg,A Sheltie dog carries a white-colored toy in its mouth as it walks across the snow .
385186343_464f5fc186.jpg,The dog is wearing a pink sweater .
385835044_4aa11f6990.jpg,"A woman in black and red listens to an Ipod , walks down the street"
386160015_d4b31df68e.jpg,The two dogs are fighting outside in the snow .
386470686_1ae9242878.jpg,A man in a white shirt and khaki pants crouches on a fallen tree trunk .
386655611_1329495f97.jpg,A black dog carries a huge stick in its mouth .
386656845_4e77c3e3da.jpg,Two dogs standing in snow .
387078972_514a38dc33.jpg,a white dog walking on some rocks along a house in the snow .
387830531_e89c192b92.jpg,Two dogs playing in the grass with an adult nearby .
387974450_bcd205daac.jpg,A dark colored dog running in a field with multilple birds in the background .
388386075_9ac3a89ada.jpg,a boy plays with a train set .
389643437_9a9830a3ba.jpg,Two girls sitting in the grass wearing hats eat snacks .
390360326_26f5936189.jpg,a dog runs across the snow .
390671130_09fdccd52f.jpg,brown and white dog with a baseball in its mouth .
390986651_c801db91a0.jpg,A woman emerges from her snow covered tent .
390987167_2d5905b459.jpg,Woman climbing a snow covered mountain looking at people behind her .
390992102_67fa31b22f.jpg,The man carries a large backpack while hiking through snow-covered terrain .
390992388_d74daee638.jpg,A hiker using hiking poles on a snowy mountain .
391020801_aaaae1e42b.jpg,A man in a white shirt holding both hands out .
391106734_d374bc3080.jpg,A brown and white dog is standing on its hind legs reaching for a ball .
391324644_d23fdf06cb.jpg,A skater does a trick on a yellow handrail .
391579205_c8373b5411.jpg,The small dog is leaping in the air toward the woman 's hand .
391723162_3bdeb7ea33.jpg,A large black dog is digging in the deep snow .
392467282_00bb22e201.jpg,two big brown dogs running through the snow .
392976422_c8d0514bc3.jpg,Boy in striped t-shirt walking along a ledge .
393284934_d38e1cd6fe.jpg,A dog wearing a red hat opens its mouth wide .
393810324_1c33760a95.jpg,A large black dog has his paw on a small brown dog .
393958545_48c17c66d1.jpg,The black dog is running through the clearing .
393987665_91d28f0ed0.jpg,A woman makes a purchase at an outdoor vendor .
394136487_4fc531b33a.jpg,A firefighter preparing to put a car fire out .
394161692_2576920777.jpg,The man has his arm on the woman as they shop in an outdoor market .
394463341_5311c53783.jpg,Dog on a red leash with a woman .
394563330_68b566368c.jpg,A man stands between two flags and behind another man carrying a dragon mask .
395461421_c586b136de.jpg,sveral young man jumping down the street
396179143_e1511336e1.jpg,The small dog on the leash is walking through the snow .
396360611_941e5849a3.jpg,A man stands on a rocky cliff overlooking a body of water .
396763804_3b7f1e12a8.jpg,Two dogs are playing on the beach together .
397286183_745abbf40d.jpg,Man in blue is posing for the camera .
397451339_76a84bd310.jpg,Two people on a street ; one sitting on the planter surrounding a tree .
397547349_1fd14b95af.jpg,A man walking two dogs down a street .
397601572_9587a39291.jpg,Two guys are sharing headphones and are listening to music on a subway .
397725001_e51f7c391c.jpg,"People on a cruise ship deck , and overlooking the deck ."
397815951_3b02090324.jpg,A dog 's mouth opens to expose its sharp teeth .
397982550_cf9f5cdb74.jpg,a man wearing a grey jacket standing on the side of a street .
398413603_166896900f.jpg,A white dog with a black collar jumps up to catch a tennis ball
398662202_97e5819b79.jpg,One child reaches up for something while another stands beside him .
399212516_d68046b277.jpg,Young children waving American flags for a soldier
399246804_b4b5dc70e1.jpg,A white dog with a sweater on and a black and brown dog touching noses .
399679638_d3036da331.jpg,Two dogs playing in the snow .
400562847_e15aba0aac.jpg,A dog walks through the snow while blindfolded carrying something in his mouth .
400851260_5911898657.jpg,A person stands in a snowy area looking down .
401079494_562454c4d6.jpg,two black poodles fighting .
401476986_73918145a3.jpg,A German shepherd leaps in midair .
403523132_73b9a1a4b3.jpg,Puppy playing with a tennis ball on an orange rug .
403678611_73978faed7.jpg,The man reading a magazine is sitting in the large room .
404216567_75b50b5a36.jpg,The woman is wearing a yellow jacket and blue pants .
404702274_fa8b3fe378.jpg,A dog jumps up and tries to catch a lump of snow .
404850242_3a55a4c874.jpg,An asian lady in a red jacket taking a photo
404890608_33f138aefa.jpg,Three people are outside with something on the grass .
405051459_3b3a3ba5b3.jpg,"The woman wears a blue coat , black hat , and red scarf , while holding a red bag ."
405253184_5f611f3880.jpg,Two dogs wrestle in the snow .
405331006_4e94e07698.jpg,A man wearing a blue hat and shirt is riding a white horse .
405534893_2d0f3b0147.jpg,A shirtless man climbs a wall in nature .
405534993_5158644f98.jpg,"There are two people rock climbing , one is on the ground while the other climbs ."
405537503_f66ecc5073.jpg,A person climbing a rock face .
405615014_03be7ef618.jpg,A police officer in a yellow vest directs traffic .
405961988_fcfe97f31e.jpg,"The man in the construction gear uses a large , red drill ."
405970010_8cebaa77d3.jpg,A hiker on a snow-covered mountain overlooking a valley .
406248253_27b5eba25a.jpg,Two small children in snow clothes are walking through the snow while one carries a red sled
406642021_9ec852eccf.jpg,A man is climbing over a short but sheer rocky cliff .
406901451_7eafd7568a.jpg,A dog with mouth open to catch the red ball .
407008823_bdd7fc6ed5.jpg,People jump over a mountain crevasse on a rope .
407569668_19b3f8eaf6.jpg,People on laptops in front pf a large window .
407678652_1f475acd65.jpg,Five people with backpacks hiking down a rocky hill .
408233586_f2c1be3ce1.jpg,A dog is shaking off water in a lake as a red and green tennis ball floats by .
408573233_1fff966798.jpg,Black and brown dog with mouth open upright on green grass .
408627152_1feaa4b94e.jpg,A dog in a life jacket sitting on a boat with a man in the cockpit .
408748500_e8dc8c0c4f.jpg,A child wearing a coat looks back at someone .
409327234_7b29eecb4e.jpg,The woman wearing a blue shirt sits in front of a brick wall .
410042380_517ccee020.jpg,a woman sitting on a large brown couch in the middle of a mall
410413536_11f1127c46.jpg,A man on a narrow dock plays with his dog that is jumping out of the water .
410422753_de506155fa.jpg,A dog in the snow .
410453140_5401bf659a.jpg,Person standing at glass doors with big blue circle and big pink circle
411011549_1298d2b4d2.jpg,A puppy jumps off a low brick wall .
411175971_0fffd3b8c6.jpg,A dog is playing in water on a beach .
411216802_aead9e67e3.jpg,"Two dogs playfully bite a third dog , which has its tongue sticking out ."
411863595_d77156687e.jpg,A man walks a black dog on a very long leash .
412056525_191724b058.jpg,A child is eating something very close to the camera while other children sit at a table behind him .
412082368_371df946b3.jpg,A child gets ready to swing at a pinata .
412101267_7257e6d8c0.jpg,Two dogs play with a tennis ball in the snow .
412203580_2c7278909c.jpg,A surfer with a yellow board rides a wave .
413231421_43833a11f5.jpg,A black dog is digging in the snow .
413737417_b0a8b445e9.jpg,People with camping equipment on rocky ground .
414568315_5adcfc23c0.jpg,The child is using chopsticks on overturned kitchen items .
414773731_c3f5bf43d5.jpg,A dog running on snow and ice .
415118186_64defc96f3.jpg,A person taking pictures outside in the snow .
415657941_454d370721.jpg,Little girl spinning playground merry-go-round as other kids ride .
415793623_6c1225ae27.jpg,"A man , wearing glasses , is rock climbing ."
416106657_cab2a107a5.jpg,A fluffy white dog runs through the woods with his ears flapping in the breeze .
416650559_cd08d3cd96.jpg,a man dressed in a batman costume .
416788726_5b4eb1466e.jpg,A family of five is watching a performer standing on a stepstool .
416960865_048fd3f294.jpg,A person in a red jacket and a red hardhat stands near a mountain .
416992999_654a99a903.jpg,Girl rock climbing on the rock wall .
417577408_eb571658c1.jpg,a dog runs through the woods .
417966898_a04f9b5349.jpg,Two girls hang upside down at a park
418357172_bdddf71d32.jpg,A small black and tan dog walking in wet sand .
418616992_22090c6195.jpg,A white dog running through the water on the shore 's edge .
418667611_b9995000f4.jpg,A surfer rides the wave out .
418796494_bdb441de42.jpg,A puppy jumps on a bed with purple sheets .
419116771_642800891d.jpg,Several dogs brawl in an alley near a silver car .
41999070_838089137e.jpg,Many dogs are swimming and playing in a fountain in a public park .
420355149_f2076770df.jpg,The boy has his arms through the steering wheel
421153376_d1d325568f.jpg,A dog is jumping through the water .
421316045_ae7a1eb4bc.jpg,Two toddlers wrestle on a white couch .
421322723_3470543368.jpg,Man with green shirt looks at phone .
421706022_1ddb6a7a78.jpg,a police officer in the middle of a parade
421730441_6b2267fd31.jpg,Man wearing black shirt standing in front of a red brick wall .
421808539_57abee6d55.jpg,A brown puppy walking through the snow .
421932359_edbf181f44.jpg,A white dog running on dirt .
422756764_e7eaac76bf.jpg,a small dog with a blue color fetching a yellow ball
422763475_0bc814dac6.jpg,"A boy in a blue jacket , carrying a red sled , running away , followed by a small dog"
423066487_07757b2b49.jpg,The chef is working at a restaurant .
424307754_1e2f44d265.jpg,"The man is standing next to a dog , while the dog jumps in the air ."
424379231_23f1ade134.jpg,A dog runs out onto a swimming pool diving board .
424416723_19c56cb365.jpg,A black dog jumping .
424506167_01f365726b.jpg,A large and small dog interact in a grassy field .
424779662_568f9606d0.jpg,Three women wearing plenty of green and shamrocks .
424869823_7aec015d87.jpg,A young girl in front of a rainbow .
425088533_a460dc4617.jpg,A toddler in a red sweatshirt and grey sweatpants in the branches of a tree
425518464_a18b87c563.jpg,A woman reads a paper on a bench in a park .
425706089_f138118e12.jpg,Two older men standing in front of a store of sorts .
426065353_e9a604a01f.jpg,A woman lies on a bar surrounded by people .
426191845_1e979e9345.jpg,A dog is playing by itself on a beach that has recently seen snowfall .
42637986_135a9786a6.jpg,Two people are sitting on a wooden dock on a lake at sunset .
42637987_866635edf6.jpg,A man and a dog are sitting on a park bench with several people walking down the path that runs alongside it .
426805536_d1d5e68c17.jpg,An old man sits outside reading a newspaper .
426920445_d07d1fd0f7.jpg,A dog runs in a field with its tongue sticking out .
427082246_5bf1c3676f.jpg,a man wearing a yellow sweater playing with a black dog in a grassy field
427167162_2c99779444.jpg,A group of people jumping away in a street
427557693_1108566fd2.jpg,Two distant boys walking down snowy street in urban area .
427683329_95d510a087.jpg,"Closeup of the side of an old woman 's face with oversized sun blocking glasses , gray hair and a gold earring ."
427936315_0b8f7b8d23.jpg,A dog surrounded by trees runs to catch a Frisbee .
428408242_b32faf2240.jpg,A brown and white dog is jumping with a red Frisbee in its mouth .
428483413_b9370baf72.jpg,A woman and a man stand outside a store .
428485639_a82635d6ee.jpg,A little girl in navy blue is posing on a railing .
428796930_476a3d6395.jpg,A black dog playing with a green toy .
429174232_ddd4ff5e0b.jpg,The legs of several people walking past an alley .
429205889_ff5a006311.jpg,A woman browses through some ornaments .
429270993_294ba8e64c.jpg,Young man in camo pants carries a large metal box walks along the sidewalk .
429283612_37f6e7fb7f.jpg,Two people take in the view from a hillside .
429851331_b248ca01cd.jpg,The wet dog catches a toy while playing on the sand .
430173345_86388d8822.jpg,A brown dog running to catch a Frisbee in a field of grass .
430803349_a66c91f64e.jpg,A dog carries an object in the water .
430964917_022995afb6.jpg,"A man riding a bike wearing flannel shirt , plaid pants and a blue backpack while riding on a street near buildings and parked cars ."
431018958_84b2beebff.jpg,A girl in a yellow top is paddling a wooden boat past a wooden jetty .
431282339_0aa60dd78e.jpg,a black dog is jumping over a white fence whilst taking part in a dog show .
431410325_f4916b5460.jpg,A long haired dog walks out of the water and licks his nose .
432167214_c17fcc1a2d.jpg,A man is holding a religious poster .
432248727_e7b623adbf.jpg,A brown dog howls .
432490118_54a9c0e500.jpg,A Collie and a Springer Spaniel playing outside .
432496659_f01464d9fb.jpg,A collie runs across a yard in the springtime .
433810429_a4da0eac50.jpg,three men hike in the snow .
433855742_c2a6fda763.jpg,A dog jumps a man 's leg to take a Frisbee from his hand .
434433505_966e50e17d.jpg,A skateboarder is doing a trick in midair .
434792818_56375e203f.jpg,A man and woman stand near a large red sculpture outdoors .
434938585_fbf913dfb4.jpg,The little girl is wearing a black sweater and standing in front of a restaurant .
435054077_3506dbfcf4.jpg,Woman sitting in the grass with many dogs around her .
435739506_2daf7f4887.jpg,Black dog in a snowy field .
435827376_4384c3005a.jpg,Two people carry their bags down an unpaved road .
436009777_440c7679a1.jpg,Two people sit on a large rock near a city street .
436013859_793d870b6f.jpg,A dog is twisting in the air as it tries to catch a Frisbee .
436015762_8d0bae90c3.jpg,A man walks past a red building with a fake rocket attached to it .
436393371_822ee70952.jpg,A dog with sharp teeth is chewing on a stick outside .
436608339_f1d1298770.jpg,An Asian couple are standing by a fantasy poster .
